station,timestamp,aqi,rating_aqi,pm2.5,rating_pm2.5 
Vo Thi Sau High School,"25 Nov 2021, 6:00 AM",101,AQI US - Không lành mạnh cho các nhóm nhạy cảm,35.6,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"25 Nov 2021, 7:00 AM",92,AQI US - Trung bình,31.7,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"25 Nov 2021, 8:00 AM",92,AQI US - Trung bình,31.8,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"25 Nov 2021, 9:00 AM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"25 Nov 2021, 10:00 AM",78,AQI US - Trung bình,24.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"25 Nov 2021, 11:00 AM",82,AQI US - Trung bình,26.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"25 Nov 2021, 12:00 PM",121,AQI US - Không lành mạnh cho các nhóm nhạy cảm,43.7,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"25 Nov 2021, 1:00 PM",107,AQI US - Không lành mạnh cho các nhóm nhạy cảm,37.8,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"25 Nov 2021, 2:00 PM",72,AQI US - Trung bình,21.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"25 Nov 2021, 3:00 PM",72,AQI US - Trung bình,21.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"25 Nov 2021, 4:00 PM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"25 Nov 2021, 5:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"25 Nov 2021, 6:00 PM",78,AQI US - Trung bình,24.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"25 Nov 2021, 7:00 PM",96,AQI US - Trung bình,33.8,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"25 Nov 2021, 8:00 PM",96,AQI US - Trung bình,33.8,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"25 Nov 2021, 9:00 PM",59,AQI US - Trung bình,16,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"25 Nov 2021, 10:00 PM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"25 Nov 2021, 11:00 PM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"26 Nov 2021, 12:00 AM",33,AQI US - Tốt,8,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"26 Nov 2021, 1:00 AM",21,AQI US - Tốt,5,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"26 Nov 2021, 2:00 AM",21,AQI US - Tốt,5,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"26 Nov 2021, 3:00 AM",29,AQI US - Tốt,7,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"26 Nov 2021, 4:00 AM",33,AQI US - Tốt,8,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"26 Nov 2021, 7:00 AM",109,AQI US - Không lành mạnh cho các nhóm nhạy cảm,38.6,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"26 Nov 2021, 8:00 AM",92,AQI US - Trung bình,31.8,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"26 Nov 2021, 9:00 AM",80,AQI US - Trung bình,25.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"26 Nov 2021, 10:00 AM",82,AQI US - Trung bình,26.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"26 Nov 2021, 11:00 AM",72,AQI US - Trung bình,21.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"26 Nov 2021, 12:00 PM",152,AQI US - Không lành mạnh,57.5,PM2.5 µg/m³ - Trung bình
Vo Thi Sau High School,"26 Nov 2021, 1:00 PM",84,AQI US - Trung bình,27.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"26 Nov 2021, 2:00 PM",69,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"26 Nov 2021, 3:00 PM",70,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"26 Nov 2021, 4:00 PM",69,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"26 Nov 2021, 5:00 PM",92,AQI US - Trung bình,31.8,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"26 Nov 2021, 6:00 PM",86,AQI US - Trung bình,28.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"26 Nov 2021, 7:00 PM",135,AQI US - Không lành mạnh cho các nhóm nhạy cảm,49.5,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"26 Nov 2021, 8:00 PM",82,AQI US - Trung bình,26.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"26 Nov 2021, 9:00 PM",49,AQI US - Tốt,12,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"26 Nov 2021, 10:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"26 Nov 2021, 11:00 PM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"27 Nov 2021, 12:00 AM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"27 Nov 2021, 1:00 AM",33,AQI US - Tốt,8,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"27 Nov 2021, 2:00 AM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"27 Nov 2021, 3:00 AM",33,AQI US - Tốt,8,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"27 Nov 2021, 4:00 AM",55,AQI US - Trung bình,14,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"27 Nov 2021, 5:00 AM",61,AQI US - Trung bình,16.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"27 Nov 2021, 6:00 AM",59,AQI US - Trung bình,16,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"27 Nov 2021, 7:00 AM",82,AQI US - Trung bình,26.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"27 Nov 2021, 8:00 AM",82,AQI US - Trung bình,26.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"27 Nov 2021, 9:00 AM",82,AQI US - Trung bình,26.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"27 Nov 2021, 10:00 AM",74,AQI US - Trung bình,22.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"27 Nov 2021, 11:00 AM",74,AQI US - Trung bình,22.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"27 Nov 2021, 12:00 PM",72,AQI US - Trung bình,21.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"27 Nov 2021, 1:00 PM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Vo Thi Sau High School,"27 Nov 2021, 2:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
Saigon South International School,"14 Nov 2021, 5:00 PM",80,AQI US - Trung bình,25.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"14 Nov 2021, 6:00 PM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
Saigon South International School,"14 Nov 2021, 7:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
Saigon South International School,"14 Nov 2021, 8:00 PM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"14 Nov 2021, 9:00 PM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"14 Nov 2021, 10:00 PM",84,AQI US - Trung bình,27.7,PM2.5 µg/m³ - Tốt
Saigon South International School,"14 Nov 2021, 11:00 PM",84,AQI US - Trung bình,27.7,PM2.5 µg/m³ - Tốt
Saigon South International School,"15 Nov 2021, 12:00 AM",96,AQI US - Trung bình,33.5,PM2.5 µg/m³ - Tốt
Saigon South International School,"15 Nov 2021, 2:00 AM",151,AQI US - Không lành mạnh,55.6,PM2.5 µg/m³ - Trung bình
Saigon South International School,"15 Nov 2021, 3:00 AM",117,AQI US - Không lành mạnh cho các nhóm nhạy cảm,42.2,PM2.5 µg/m³ - Tốt
Saigon South International School,"15 Nov 2021, 4:00 AM",103,AQI US - Không lành mạnh cho các nhóm nhạy cảm,36.4,PM2.5 µg/m³ - Tốt
Saigon South International School,"15 Nov 2021, 5:00 AM",67,AQI US - Trung bình,19.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"15 Nov 2021, 6:00 AM",110,AQI US - Không lành mạnh cho các nhóm nhạy cảm,39.4,PM2.5 µg/m³ - Tốt
Saigon South International School,"15 Nov 2021, 7:00 AM",151,AQI US - Không lành mạnh,55.7,PM2.5 µg/m³ - Trung bình
Saigon South International School,"15 Nov 2021, 8:00 AM",129,AQI US - Không lành mạnh cho các nhóm nhạy cảm,47,PM2.5 µg/m³ - Tốt
Saigon South International School,"15 Nov 2021, 9:00 AM",108,AQI US - Không lành mạnh cho các nhóm nhạy cảm,38.4,PM2.5 µg/m³ - Tốt
Saigon South International School,"15 Nov 2021, 10:00 AM",78,AQI US - Trung bình,24.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"15 Nov 2021, 11:00 AM",74,AQI US - Trung bình,22.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"15 Nov 2021, 12:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
Saigon South International School,"15 Nov 2021, 1:00 PM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
Saigon South International School,"15 Nov 2021, 2:00 PM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
Saigon South International School,"15 Nov 2021, 3:00 PM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
Saigon South International School,"15 Nov 2021, 4:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
Saigon South International School,"15 Nov 2021, 5:00 PM",49,AQI US - Tốt,12,PM2.5 µg/m³ - Tốt
Saigon South International School,"15 Nov 2021, 6:00 PM",53,AQI US - Trung bình,13,PM2.5 µg/m³ - Tốt
Saigon South International School,"15 Nov 2021, 7:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
Saigon South International School,"15 Nov 2021, 8:00 PM",59,AQI US - Trung bình,15.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"15 Nov 2021, 9:00 PM",59,AQI US - Trung bình,15.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"15 Nov 2021, 10:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
Saigon South International School,"15 Nov 2021, 11:00 PM",61,AQI US - Trung bình,16.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"16 Nov 2021, 12:00 AM",61,AQI US - Trung bình,16.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"16 Nov 2021, 1:00 AM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"16 Nov 2021, 2:00 AM",80,AQI US - Trung bình,25.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"16 Nov 2021, 3:00 AM",73,AQI US - Trung bình,22.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"16 Nov 2021, 4:00 AM",69,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"16 Nov 2021, 5:00 AM",92,AQI US - Trung bình,31.6,PM2.5 µg/m³ - Tốt
Saigon South International School,"16 Nov 2021, 6:00 AM",98,AQI US - Trung bình,34.5,PM2.5 µg/m³ - Tốt
Saigon South International School,"16 Nov 2021, 7:00 AM",96,AQI US - Trung bình,33.5,PM2.5 µg/m³ - Tốt
Saigon South International School,"16 Nov 2021, 8:00 AM",105,AQI US - Không lành mạnh cho các nhóm nhạy cảm,37.3,PM2.5 µg/m³ - Tốt
Saigon South International School,"16 Nov 2021, 9:00 AM",94,AQI US - Trung bình,32.5,PM2.5 µg/m³ - Tốt
Saigon South International School,"16 Nov 2021, 2:00 PM",61,AQI US - Trung bình,16.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"16 Nov 2021, 3:00 PM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
Saigon South International School,"16 Nov 2021, 4:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
Saigon South International School,"17 Nov 2021, 7:00 AM",122,AQI US - Không lành mạnh cho các nhóm nhạy cảm,44.1,PM2.5 µg/m³ - Tốt
Saigon South International School,"17 Nov 2021, 8:00 AM",151,AQI US - Không lành mạnh,56.5,PM2.5 µg/m³ - Trung bình
Saigon South International School,"17 Nov 2021, 9:00 AM",152,AQI US - Không lành mạnh,57.5,PM2.5 µg/m³ - Trung bình
Saigon South International School,"18 Nov 2021, 3:00 PM",59,AQI US - Trung bình,15.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"18 Nov 2021, 4:00 PM",33,AQI US - Tốt,8,PM2.5 µg/m³ - Tốt
Saigon South International School,"18 Nov 2021, 5:00 PM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
Saigon South International School,"18 Nov 2021, 6:00 PM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"18 Nov 2021, 7:00 PM",80,AQI US - Trung bình,25.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"18 Nov 2021, 8:00 PM",80,AQI US - Trung bình,25.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"18 Nov 2021, 9:00 PM",71,AQI US - Trung bình,21.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"18 Nov 2021, 10:00 PM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"18 Nov 2021, 11:00 PM",78,AQI US - Trung bình,24.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"19 Nov 2021, 12:00 AM",71,AQI US - Trung bình,21.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"19 Nov 2021, 1:00 AM",73,AQI US - Trung bình,22.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"19 Nov 2021, 2:00 AM",73,AQI US - Trung bình,22.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"19 Nov 2021, 10:00 AM",78,AQI US - Trung bình,24.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"21 Nov 2021, 10:00 AM",121,AQI US - Không lành mạnh cho các nhóm nhạy cảm,43.5,PM2.5 µg/m³ - Tốt
Saigon South International School,"21 Nov 2021, 11:00 AM",126,AQI US - Không lành mạnh cho các nhóm nhạy cảm,45.5,PM2.5 µg/m³ - Tốt
Saigon South International School,"21 Nov 2021, 12:00 PM",92,AQI US - Trung bình,31.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"21 Nov 2021, 1:00 PM",96,AQI US - Trung bình,33.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"21 Nov 2021, 2:00 PM",78,AQI US - Trung bình,24.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"21 Nov 2021, 3:00 PM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"21 Nov 2021, 4:00 PM",55,AQI US - Trung bình,14,PM2.5 µg/m³ - Tốt
Saigon South International School,"21 Nov 2021, 5:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
Saigon South International School,"21 Nov 2021, 6:00 PM",55,AQI US - Trung bình,14,PM2.5 µg/m³ - Tốt
Saigon South International School,"21 Nov 2021, 7:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
Saigon South International School,"21 Nov 2021, 8:00 PM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"21 Nov 2021, 9:00 PM",72,AQI US - Trung bình,21.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"21 Nov 2021, 10:00 PM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"21 Nov 2021, 11:00 PM",73,AQI US - Trung bình,22.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 12:00 AM",82,AQI US - Trung bình,26.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 1:00 AM",80,AQI US - Trung bình,25.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 2:00 AM",78,AQI US - Trung bình,24.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 3:00 AM",73,AQI US - Trung bình,22.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 4:00 AM",69,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 5:00 AM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 6:00 AM",69,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 7:00 AM",71,AQI US - Trung bình,21.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 8:00 AM",71,AQI US - Trung bình,21.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 9:00 AM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 10:00 AM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 11:00 AM",69,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 12:00 PM",69,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 1:00 PM",61,AQI US - Trung bình,16.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 2:00 PM",55,AQI US - Trung bình,14,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 3:00 PM",49,AQI US - Tốt,12,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 4:00 PM",53,AQI US - Trung bình,13,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 5:00 PM",49,AQI US - Tốt,12,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 6:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 7:00 PM",71,AQI US - Trung bình,21.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 8:00 PM",73,AQI US - Trung bình,22.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 9:00 PM",61,AQI US - Trung bình,16.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 10:00 PM",69,AQI US - Trung bình,20.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"22 Nov 2021, 11:00 PM",67,AQI US - Trung bình,19.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 12:00 AM",73,AQI US - Trung bình,22.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 1:00 AM",73,AQI US - Trung bình,22.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 2:00 AM",81,AQI US - Trung bình,26.6,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 3:00 AM",98,AQI US - Trung bình,34.5,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 4:00 AM",144,AQI US - Không lành mạnh cho các nhóm nhạy cảm,52.9,PM2.5 µg/m³ - Trung bình
Saigon South International School,"23 Nov 2021, 5:00 AM",129,AQI US - Không lành mạnh cho các nhóm nhạy cảm,47.1,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 6:00 AM",108,AQI US - Không lành mạnh cho các nhóm nhạy cảm,38.4,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 7:00 AM",113,AQI US - Không lành mạnh cho các nhóm nhạy cảm,40.4,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 8:00 AM",154,AQI US - Không lành mạnh,61.6,PM2.5 µg/m³ - Trung bình
Saigon South International School,"23 Nov 2021, 9:00 AM",113,AQI US - Không lành mạnh cho các nhóm nhạy cảm,40.5,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 10:00 AM",98,AQI US - Trung bình,34.7,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 11:00 AM",82,AQI US - Trung bình,26.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 12:00 PM",74,AQI US - Trung bình,22.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 1:00 PM",99,AQI US - Trung bình,34.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 2:00 PM",98,AQI US - Trung bình,34.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 3:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 4:00 PM",77,AQI US - Trung bình,24.7,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 5:00 PM",77,AQI US - Trung bình,24.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 6:00 PM",86,AQI US - Trung bình,28.7,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 7:00 PM",106,AQI US - Không lành mạnh cho các nhóm nhạy cảm,37.5,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 8:00 PM",120,AQI US - Không lành mạnh cho các nhóm nhạy cảm,43.2,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 9:00 PM",108,AQI US - Không lành mạnh cho các nhóm nhạy cảm,38.3,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 10:00 PM",90,AQI US - Trung bình,30.6,PM2.5 µg/m³ - Tốt
Saigon South International School,"23 Nov 2021, 11:00 PM",75,AQI US - Trung bình,23.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"24 Nov 2021, 12:00 AM",69,AQI US - Trung bình,20.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"24 Nov 2021, 1:00 AM",77,AQI US - Trung bình,24.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"24 Nov 2021, 2:00 AM",73,AQI US - Trung bình,22.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"24 Nov 2021, 3:00 AM",75,AQI US - Trung bình,23.7,PM2.5 µg/m³ - Tốt
Saigon South International School,"24 Nov 2021, 4:00 AM",88,AQI US - Trung bình,29.6,PM2.5 µg/m³ - Tốt
Saigon South International School,"24 Nov 2021, 5:00 AM",113,AQI US - Không lành mạnh cho các nhóm nhạy cảm,40.3,PM2.5 µg/m³ - Tốt
Saigon South International School,"24 Nov 2021, 6:00 AM",146,AQI US - Không lành mạnh cho các nhóm nhạy cảm,53.9,PM2.5 µg/m³ - Trung bình
Saigon South International School,"24 Nov 2021, 7:00 AM",98,AQI US - Trung bình,34.6,PM2.5 µg/m³ - Tốt
Saigon South International School,"24 Nov 2021, 8:00 AM",96,AQI US - Trung bình,33.7,PM2.5 µg/m³ - Tốt
Saigon South International School,"24 Nov 2021, 9:00 AM",104,AQI US - Không lành mạnh cho các nhóm nhạy cảm,36.7,PM2.5 µg/m³ - Tốt
Saigon South International School,"24 Nov 2021, 10:00 AM",84,AQI US - Trung bình,27.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"24 Nov 2021, 11:00 AM",61,AQI US - Trung bình,17,PM2.5 µg/m³ - Tốt
Saigon South International School,"24 Nov 2021, 12:00 PM",61,AQI US - Trung bình,17,PM2.5 µg/m³ - Tốt
Saigon South International School,"26 Nov 2021, 12:00 AM",88,AQI US - Trung bình,29.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"26 Nov 2021, 1:00 AM",84,AQI US - Trung bình,27.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"26 Nov 2021, 2:00 AM",57,AQI US - Trung bình,14.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"26 Nov 2021, 3:00 AM",53,AQI US - Trung bình,13,PM2.5 µg/m³ - Tốt
Saigon South International School,"26 Nov 2021, 4:00 AM",61,AQI US - Trung bình,16.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"26 Nov 2021, 5:00 AM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"26 Nov 2021, 6:00 AM",69,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
Saigon South International School,"26 Nov 2021, 7:00 AM",78,AQI US - Trung bình,24.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"26 Nov 2021, 8:00 AM",86,AQI US - Trung bình,28.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"26 Nov 2021, 9:00 AM",90,AQI US - Trung bình,30.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"26 Nov 2021, 10:00 AM",90,AQI US - Trung bình,30.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"26 Nov 2021, 11:00 AM",107,AQI US - Không lành mạnh cho các nhóm nhạy cảm,37.8,PM2.5 µg/m³ - Tốt
Saigon South International School,"26 Nov 2021, 12:00 PM",102,AQI US - Không lành mạnh cho các nhóm nhạy cảm,35.8,PM2.5 µg/m³ - Tốt
